Date,Open,High,Low,Close,Volume
2022-12-14,71.99,74.07,69.12,70.915,137128
2022-12-15,67.95,68.44,64.59,65.51,180105
2022-12-16,64.035,64.67,62.0,63.19,121515
2022-12-19,63.235,63.34,60.65,61.58,52411
2022-12-20,60.97,62.4,60.4,61.63,71411
2022-12-21,62.91,64.86,62.67,64.03,116184
2022-12-22,62.72,62.85,58.66,61.58,153989
2022-12-23,61.045,62.5,60.38,62.445,50430
2022-12-27,62.54,62.64,60.99,61.8,63168
2022-12-28,61.8,62.73,59.44,59.62,122935
2022-12-29,60.89,63.08,60.72,62.61,198727
2022-12-30,61.24,62.14,60.2,62.14,75217
2023-01-03,63.05,63.945,59.89,61.33,74992
2023-01-04,62.47,63.7,60.975,62.725,132417
2023-01-05,61.65,61.66,60.29,60.52,174564
2023-01-06,61.98,65.15,60.55,64.64,80317
2023-01-09,65.78,67.4,64.45,64.54,75649
2023-01-10,64.3,65.89,63.79,65.89,69939
2023-01-11,66.71,68.42,66.3,68.42,97011
2023-01-12,68.98,69.81,66.775,69.07,89909
2023-01-13,67.26,70.07,67.21,69.8,69063
2023-01-17,69.89,70.635,69.075,69.42,52716
2023-01-18,70.12,70.48,66.04,66.16,128055
2023-01-19,65.13,65.82,63.93,64.56,82319
2023-01-20,65.19,68.22,64.48,68.18,43541
2023-01-23,68.6,71.59,68.18,70.64,63967
2023-01-24,69.7,70.87,69.02,70.56,46605
2023-01-25,68.03,70.5,66.95,70.395,71427
2023-01-26,71.92,72.715,70.26,72.715,70851
2023-01-27,72.05,74.5,72.04,73.15,60273
2023-01-30,71.56,72.82,70.25,70.37,79134
2023-01-31,70.74,73.45,70.6,73.44,42370
2023-02-01,72.72,77.39,71.34,75.62,103032
2023-02-02,78.02,79.82,76.93,79.04,121654
2023-02-03,76.04,79.12,75.82,76.53,87816
2023-02-06,75.165,75.89,74.14,75.17,82521
2023-02-07,74.57,78.72,73.9,78.1,90508
2023-02-08,76.85,77.615,75.09,75.545,86733
2023-02-09,77.46,77.55,72.83,73.4,68017
2023-02-10,72.81,74.07,72.29,73.85,47890
2023-02-13,74.3,76.49,74.01,76.42,35614
2023-02-14,75.57,77.66,74.05,76.38,85704
2023-02-15,75.09,77.11,74.655,77.11,91965
2023-02-16,74.13,76.4,73.81,73.82,89619
2023-02-17,72.59,73.34,71.47,73.14,74659
2023-02-21,70.91,71.44,68.64,68.75,74315
2023-02-22,68.98,69.77,67.72,68.56,109569
2023-02-23,70.05,70.29,67.27,69.49,102382
2023-02-24,66.7,67.7,65.87,67.29,83688
2023-02-27,69.07,69.66,67.46,67.75,66871
2023-02-28,67.64,68.62,67.24,67.3,71672
2023-03-01,66.66,67.315,65.66,66.32,96215
2023-03-02,65.255,68.29,65.14,67.68,79228
2023-03-03,68.8,71.17,68.43,71.07,84277
2023-03-06,71.52,72.77,71.0,71.27,67940
2023-03-07,71.09,71.29,67.57,67.91,77210
2023-03-08,67.94,68.61,67.03,68.2,83281
